"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Для каждого элемента:
1. Дождаться загрузки сайдбара
2. Проверить видимость элемента
","11","Проверка видимости и текста элементов футера (с текстовым содержимым): investor_balance","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_sidebar","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","32","Проверка видимости и текста элементов футера (с текстовым содержимым): agreements_client_policy","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_footer","",""
"
1. Открыть страницу логина
2. Заполнить форму валидными данными
3. Нажать кнопку логина
4. Дождаться перехода на дашборд
5. Проверить, что URL заканчивается на /dashboard
","4282","Проверка успешной авторизации","tests.test_authorization","2026-06-26","passed","2026-06-26","","test_authorization","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","28","Проверка видимости и текста элементов футера (с текстовым содержимым): agreements_aml","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_footer","",""
"
Для каждого элемента:
1. Дождаться загрузки хедера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","11","Проверка видимости и текста элементов футера (с текстовым содержимым): language_switcher","tests.test_elements_visible","2026-06-26","failed","2026-06-26","","test_header","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","1434","Проверка видимости и текста элементов футера (с текстовым содержимым): footer_logo","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_footer","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","13","Проверка видимости и текста элементов футера (с текстовым содержимым): about_crowdlending","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_footer","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","12","Проверка видимости и текста элементов футера (с текстовым содержимым): about_about","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_footer","",""
"
Для каждого элемента:
1. Дождаться загрузки сайдбара
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","30","Проверка видимости и текста элементов футера (с текстовым содержимым): investor_level","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_sidebar","",""
"
Для каждого элемента:
1. Дождаться загрузки сайдбара
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","10","Проверка видимости и текста элементов футера (с текстовым содержимым): portfolio","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_sidebar","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
","7","Проверка видимости элементов футера (без текстового содержимого — контейнеры и иконки соцсетей): follow_us_facebook","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_footer","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","12","Проверка видимости и текста элементов футера (с текстовым содержимым): about_faq","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_footer","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","14","Проверка видимости и текста элементов футера (с текстовым содержимым): contacts_title","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_footer","",""
"
Для каждого элемента:
1. Дождаться загрузки хедера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","12","Проверка видимости и текста элементов футера (с текстовым содержимым): user_avatar","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_header","",""
"
Для каждого элемента:
1. Дождаться загрузки сайдбара
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","10","Проверка видимости и текста элементов футера (с текстовым содержимым): investment","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_sidebar","",""
"
Для каждой локали:
1. Открыть дропдаун
2. Проверить наличие локали в списке
3. Скроллить до локали
4. Проверить видимость локали
5. Кликнуть по локали
6. Проверить, что URL содержит код языка
","30006","Проверка переключения языка через дропдаун в хедере","tests.test_lk.test_header","2026-06-26","broken","2026-06-26","","test_locale","",""
"
Для каждой локали:
1. Открыть дропдаун
2. Проверить наличие локали в списке
3. Скроллить до локали
4. Проверить видимость локали
5. Кликнуть по локали
6. Проверить, что URL содержит код языка
","30006","Проверка переключения языка через дропдаун в хедере","tests.test_lk.test_header","2026-06-26","broken","2026-06-26","","test_locale","",""
"
Для каждого элемента:
1. Дождаться загрузки сайдбара
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","13","Проверка видимости и текста элементов футера (с текстовым содержимым): investor_balance_label","tests.test_elements_visible","2026-06-26","passed","2026-06-26","","test_sidebar","",""
"
Для каждого варианта:
1. Открыть страницу логина
2. Заполнить форму невалидными данными
3. Нажать кнопку логина
4. Проверить появление алерта об ошибке
","3680","Проверка авторизации с неверными данными: Неверный email","tests.test_authorization","2026-06-26","passed","2026-06-26","","test_authorization","",""
