"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5103","test_authorization","tests","2026-06-22","passed","2026-06-22","","test_authorization","",""
"","3693","test_wrong_email_or_password_authorization[HIDDEN]","tests","2026-06-22","passed","2026-06-22","","test_authorization","",""
"","4495","test_wrong_email_or_password_authorization[HIDDEN]","tests","2026-06-22","passed","2026-06-22","","test_authorization","",""
"","4703","test_wrong_email_or_password_authorization[HIDDEN]","tests","2026-06-22","passed","2026-06-22","","test_authorization","",""
"","2628","test_context","tests","2026-06-22","passed","2026-06-22","","test_authorization","",""
