"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","","0","","651","3","","0"
"0","Авторизация","0","Авторизация","3","0","Сохранение сессии","0"
"0","Авторизация","0","Авторизация","15","0","Авторизация с невалидными данными","0"
"0","Авторизация","0","Авторизация","3","0","Переходы между страницами авторизации, регистрации, восстановления пароля","0"
"0","Авторизация","0","Авторизация","3","0","Успешная авторизация","0"
