"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Тест проверяет видимость элементов дашборда (без текстового содержимого).

Для каждого элемента:
1.Дождаться загрузки страницы
2.Проверить видимость элемента
","41","Проверка видимости: story_items","tests.test_elements_visible","2026-07-20","passed","2026-07-20","TestDashboardPageVisible","test_dashboard","",""
"
Тест проверяет количество проектов в каждой категории табов.

1. Получить ожидаемое количество из счётчика на табе
2. Кликнуть по табу
3. Загрузить все карточки и посчитать их
4. Сравнить с ожидаемым количеством
","12202","Проверка категории: tab-status-Open","tests.test_lk.test_investment","2026-07-20","passed","2026-07-20","TestPrimaryFilter","test_primary","",""
"
Тест проверяет видимость элементов на странице Secondary Market (без текстового содержимого).

Для каждого элемента:
1.Дождаться загрузки страницы
2.Проверить видимость элемента
","44","Проверка видимости: filter_sort","tests.test_elements_visible.test_investment","2026-07-20","passed","2026-07-20","TestSecondaryPageVisible","test_secondary","",""
"
Тест проверяет видимость элементов на странице Investment (без текстового содержимого).

Для каждого элемента:
1.Дождаться загрузки страницы
2.Проверить видимость элемента
","55","Проверка видимости: filter_rate","tests.test_elements_visible.test_investment","2026-07-20","passed","2026-07-20","TestPrimaryPageVisible","test_primary","",""
"
Тест проверяет видимость элементов на странице Investment (без текстового содержимого).

Для каждого элемента:
1.Дождаться загрузки страницы
2.Проверить видимость элемента
","45","Проверка видимости: toolbar_right","tests.test_elements_visible.test_investment","2026-07-20","passed","2026-07-20","TestPrimaryPageVisible","test_primary","",""
"","69","Проверка видимости: section_pep","tests.test_elements_visible.auth","2026-07-20","passed","2026-07-20","TestRegistrationPageVisible","test_registration_page","",""
"
Тест проверяет видимость элементов дашборда (без текстового содержимого).

Для каждого элемента:
1.Дождаться загрузки страницы
2.Проверить видимость элемента
","28","Проверка видимости: idea_card_media","tests.test_elements_visible","2026-07-20","passed","2026-07-20","TestDashboardPageVisible","test_dashboard","",""
"
Тест проверяет открытие и элементы чата поддержки.

1.Открыть чат по кнопке
2.Проверить заголовок ""Crowdy""
3.Проверить статус ""Support companion · online now""
4.Проверить приветственное сообщение
5.Проверить наличие поля ввода
6.Ввести текст ""test""
7.Закрыть чат
","2044","Проверка чата поддержки Crowdy","tests.test_lk","2026-07-20","passed","2026-07-20","TestDashboard","test_dashboard","",""
"
Тест проверяет полный цикл регистрации нового пользователя до этапа верификации Sumsub.

1.Заполнить форму регистрации валидными данными
2.Отметить чекбокс соглашения
3.Нажать кнопку Continue
4.На странице проверки email ввести код 111111
5.Проверить переход на страницу identity
6.Проверить наличие iframe Sumsub
","3296","Регистрация нового пользователя с валидными данными","tests.auth","2026-07-20","passed","2026-07-20","TestRegistrationTrue","test_registration","",""
"
Тест проверяет переключение языка через дропдаун в хедере.

Для каждой локали:
1.Открыть дропдаун
2.Проверить наличие локали в списке
3.Скроллить до локали
4.Проверить видимость локали
5.Кликнуть по локали
6.Проверить, что URL содержит код языка
","206","Проверка переключения языка: 한국인","tests.test_lk","2026-07-20","passed","2026-07-20","TestHeader","test_header","",""
"
Тест проверяет фильтрацию проектов по типу залога на Primary Market.

1. Получить общее количество проектов из заголовка
2. Получить список доступных типов залога из фильтра
3. Для каждого типа: выбрать тип и проверить, что все карточки содержат выбранный тип залога
4. Проверить, что сумма проектов по всем типам залога равна общему количеству
","34567","Проверка фильтрации по залогу: Receivables collateral","tests.test_lk.test_investment","2026-07-20","passed","2026-07-20","TestPrimaryFilter","test_primary","",""
"
Тест проверяет видимость элементов дашборда (без текстового содержимого).

Для каждого элемента:
1.Дождаться загрузки страницы
2.Проверить видимость элемента
","53","Проверка видимости: idea_card_head","tests.test_elements_visible","2026-07-20","passed","2026-07-20","TestDashboardPageVisible","test_dashboard","",""
"
Тест проверяет видимость и текст элементов дашборда.

Для каждого элемента:
1.Дождаться загрузки страницы
2.Проверить видимость элемента
3.Проверить, что текст элемента соответствует ожидаемому
","100","Проверка видимости и текста: overview_statistics_available_balance","tests.test_elements_visible","2026-07-20","passed","2026-07-20","TestDashboardPageVisible","test_dashboard","",""
"
Тест проверяет, что при вводе неверных данных авторизация не проходит и появляется сообщение об ошибке.

Для каждого варианта невалидных данных:
1.Открыть страницу логина
2.Заполнить форму невалидными данными
3.Нажать кнопку логина
4.Проверить появление сообщения об ошибке
","1943","Проверка авторизации с невалидными данными: Неверный пароль","tests.auth","2026-07-20","passed","2026-07-20","TestAuthorization","test_authorization","",""
"
Тест проверяет видимость элементов на странице Secondary Market (без текстового содержимого).

Для каждого элемента:
1.Дождаться загрузки страницы
2.Проверить видимость элемента
","48","Проверка видимости: filters_right","tests.test_elements_visible.test_investment","2026-07-20","passed","2026-07-20","TestSecondaryPageVisible","test_secondary","",""
