"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Тест проверяет, что все элементы на странице Investment видны и содержат правильный текст.","1322","Проверка видимости и текста: page_title","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_primary","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","17","Проверка видимости и текста элементов футера (с текстовым содержимым): agreements_client_policy","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_footer","",""
"
Для каждого элемента:
1. Кликнуть по элементу
2. Дождаться перехода по URL
3. Проверить, что URL заканчивается на ожидаемый путь
","121","Проверка навигации по элементам сайдбара: investment","tests.test_lk.test_sidebar","2026-07-01","passed","2026-07-01","","test_sidebar_navigation","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
","17","Проверка видимости элементов футера (без текстового содержимого — контейнеры и иконки соцсетей): community_telegram","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_footer","",""
"
Для каждой локали:
1. Открыть дропдаун
2. Проверить наличие локали в списке
3. Скроллить до локали
4. Проверить видимость локали
5. Кликнуть по локали
6. Проверить, что URL содержит код языка
","456","Проверка переключения языка через дропдаун в хедере","tests.test_lk.test_header","2026-07-01","passed","2026-07-01","","test_locale","",""
"Тест проверяет, что все элементы на странице Investment видны.","14","Проверка видимости: header","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_primary","",""
"
Для каждого элемента:
1. Дождаться загрузки сайдбара
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","41","Проверка видимости и текста элементов футера (с текстовым содержимым): portfolio","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_sidebar","",""
"
Для каждого элемента:
1. Дождаться загрузки сайдбара
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","125","Проверка видимости и текста элементов футера (с текстовым содержимым): investor_level","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_sidebar","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","20","Проверка видимости и текста элементов футера (с текстовым содержимым): community_title","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_footer","",""
"
Для каждого элемента:
1. Дождаться загрузки сайдбара
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","17","Проверка видимости и текста элементов футера (с текстовым содержимым): add_funds_button","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_sidebar","",""
"
Для каждого элемента:
1. Кликнуть по элементу
2. Дождаться перехода по URL
3. Проверить, что URL заканчивается на ожидаемый путь
","332","Проверка навигации по элементам сайдбара: add_funds","tests.test_lk.test_sidebar","2026-07-01","passed","2026-07-01","","test_sidebar_navigation","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
","12","Проверка видимости элементов футера (без текстового содержимого — контейнеры и иконки соцсетей): about","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_footer","",""
"
Для каждой локали:
1. Открыть дропдаун
2. Проверить наличие локали в списке
3. Скроллить до локали
4. Проверить видимость локали
5. Кликнуть по локали
6. Проверить, что URL содержит код языка
","379","Проверка переключения языка через дропдаун в хедере","tests.test_lk.test_header","2026-07-01","passed","2026-07-01","","test_locale","",""
"
Для каждой локали:
1. Открыть дропдаун
2. Проверить наличие локали в списке
3. Скроллить до локали
4. Проверить видимость локали
5. Кликнуть по локали
6. Проверить, что URL содержит код языка
","1770","Проверка переключения языка через дропдаун в хедере","tests.test_lk.test_header","2026-07-01","passed","2026-07-01","","test_locale","",""
"
Для каждой локали:
1. Открыть дропдаун
2. Проверить наличие локали в списке
3. Скроллить до локали
4. Проверить видимость локали
5. Кликнуть по локали
6. Проверить, что URL содержит код языка
","514","Проверка переключения языка через дропдаун в хедере","tests.test_lk.test_header","2026-07-01","passed","2026-07-01","","test_locale","",""
"
Для каждого элемента:
1. Дождаться загрузки сайдбара
2. Проверить видимость элемента
","10","Проверка видимости и текста элементов футера (с текстовым содержимым): investor_balance","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_sidebar","",""
"
1. Открыть панель уведомлений
2. Проверить заголовок ""Notifications""
3. Проверить наличие хотя бы одного уведомления
4. Проверить видимость кнопки закрытия
5. Проверить видимость кнопки ""View all notifications""
6. Закрыть панель
7. Открыть панель снова
8. Кликнуть ""View all notifications""
9. Проверить переход на страницу /en/notifications
","5131","Проверка панели уведомлений в хедере","tests.test_lk.test_header","2026-07-01","passed","2026-07-01","","test_notification_window","",""
"
Для каждого элемента:
1. Кликнуть по элементу
2. Дождаться перехода по URL
3. Проверить, что URL заканчивается на ожидаемый путь
","59","Проверка навигации по элементам сайдбара: personal_settings","tests.test_lk.test_sidebar","2026-07-01","passed","2026-07-01","","test_sidebar_navigation","",""
"
Для каждого элемента:
1. Дождаться загрузки хедера
2. Проверить видимость элемента
","20","Проверка видимости и текста элементов футера (с текстовым содержимым): help_button","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_header","",""
"
Для каждой локали:
1. Открыть дропдаун
2. Проверить наличие локали в списке
3. Скроллить до локали
4. Проверить видимость локали
5. Кликнуть по локали
6. Проверить, что URL содержит код языка
","398","Проверка переключения языка через дропдаун в хедере","tests.test_lk.test_header","2026-07-01","passed","2026-07-01","","test_locale","",""
"
Для каждого элемента:
1. Кликнуть по элементу
2. Дождаться перехода по URL
3. Проверить, что URL заканчивается на ожидаемый путь
","78","Проверка навигации по элементам сайдбара: rewards","tests.test_lk.test_sidebar","2026-07-01","passed","2026-07-01","","test_sidebar_navigation","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
","11","Проверка видимости элементов футера (без текстового содержимого — контейнеры и иконки соцсетей): contacts","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_footer","",""
"
Для каждой локали:
1. Открыть дропдаун
2. Проверить наличие локали в списке
3. Скроллить до локали
4. Проверить видимость локали
5. Кликнуть по локали
6. Проверить, что URL содержит код языка
","493","Проверка переключения языка через дропдаун в хедере","tests.test_lk.test_header","2026-07-01","passed","2026-07-01","","test_locale","",""
"Тест проверяет, что все элементы на странице Investment видны и содержат правильный текст.","27","Проверка видимости и текста: banner_badge","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_primary","",""
"
Для каждого элемента:
1. Кликнуть по элементу
2. Дождаться перехода по URL
3. Проверить, что URL заканчивается на ожидаемый путь
","100","Проверка навигации по элементам сайдбара: deposit_withdraw","tests.test_lk.test_sidebar","2026-07-01","passed","2026-07-01","","test_sidebar_navigation","",""
"Тест проверяет, что все элементы на странице Secondary Market видны.","9","Проверка видимости: filter_discounted","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_secondary","",""
"Тест проверяет, что все элементы на странице Secondary Market видны.","16","Проверка видимости: filter_hide_own","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_secondary","",""
"
Проверка соответствия количества проектов в категориях.
","17926","Проверка категорий проектов","tests.test_lk.test_investment","2026-07-01","failed","2026-07-01","","test_primary","",""
"Тест проверяет, что все элементы на странице Investment видны.","10","Проверка видимости: banner_desc","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_primary","",""
"
Для каждой локали:
1. Открыть дропдаун
2. Проверить наличие локали в списке
3. Скроллить до локали
4. Проверить видимость локали
5. Кликнуть по локали
6. Проверить, что URL содержит код языка
","396","Проверка переключения языка через дропдаун в хедере","tests.test_lk.test_header","2026-07-01","passed","2026-07-01","","test_locale","",""
"Тест проверяет, что при вводе неверных данных авторизация не проходит.","3290","Проверка авторизации с неверными данными: Email без @","tests.test_authorization","2026-07-01","passed","2026-07-01","","test_authorization","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","15","Проверка видимости и текста элементов футера (с текстовым содержимым): contacts_title","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_footer","",""
"Тест проверяет, что все элементы на странице Secondary Market видны.","13","Проверка видимости: filters_right","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_secondary","",""
"Тест проверяет, что все элементы на странице Secondary Market видны.","14","Проверка видимости: subtitle","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_secondary","",""
"Тест проверяет, что все элементы на странице Investment видны и содержат правильный текст.","16","Проверка видимости и текста: banner_cta","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_primary","",""
"Тест проверяет, что при вводе неверных данных авторизация не проходит.","4571","Проверка авторизации с неверными данными: Неверный email","tests.test_authorization","2026-07-01","passed","2026-07-01","","test_authorization","",""
"
Для каждого элемента:
1. Дождаться загрузки сайдбара
2. Проверить видимость элемента
","12","Проверка видимости и текста элементов футера (с текстовым содержимым): sidebar","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_sidebar","",""
"
Для каждой локали:
1. Открыть дропдаун
2. Проверить наличие локали в списке
3. Скроллить до локали
4. Проверить видимость локали
5. Кликнуть по локали
6. Проверить, что URL содержит код языка
","399","Проверка переключения языка через дропдаун в хедере","tests.test_lk.test_header","2026-07-01","passed","2026-07-01","","test_locale","",""
"
Для каждого элемента:
1. Дождаться загрузки футера
2. Проверить видимость элемента
3. Проверить соответствие текста ожидаемому значению
","14","Проверка видимости и текста элементов футера (с текстовым содержимым): follow_us_title","tests.test_elements_visible","2026-07-01","passed","2026-07-01","","test_footer","",""
"Тест проверяет, что состояние сохраняется после успешной авторизации и пользователь может закрыть модальное окно без потери доступа к дашборду.","76","Проверка сохранения состояния после авторизации","tests.test_authorization","2026-07-01","passed","2026-07-01","","test_authorization","",""
"Тест проверяет, что все элементы на странице Investment видны.","8","Проверка видимости: toggle_view","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_primary","",""
"Тест проверяет, что все элементы на странице Secondary Market видны.","14","Проверка видимости: filter_sort","tests.test_elements_visible.test_investment","2026-07-01","passed","2026-07-01","","test_secondary","",""
